Chromosome	Gene name	TSS
12	AC048341.2	62603909
12	PPM1H	62935150
12	PPM1H	62721020
12	PPM1H	62788484
12	PPM1H	62934048
12	PPM1H	62840228
12	RPL32P26	62658823
12	GAPDHP44	62755227
12	RNU1-83P	62850901
12	Y_RNA	62935701
12	RPL14P1	62965325
12	AC078814.2	63002469
12	LDHAL6CP	63003553
12	LDHAL6CP	63003679
12	AC078814.1	63006541
12	RSL24D1P5	63055765
12	AVPR1A	63151201
12	AVPR1A	63150179
12	AC135584.1	63151065
12	HNRNPA1P69	63271404
12	AC026116.1	63360037
12	DPY19L2	63668493
12	DPY19L2	63569469
12	DPY19L2	63584162
12	DPY19L2	63608674
12	DPY19L2	63668542
12	DPY19L2	63620222
12	DPY19L2	63668939
12	DPY19L2	63668535
12	DPY19L2	63668849
12	AC084357.2	63795718
12	AC027667.1	63651627
12	AC084357.3	63715476
12	AC084357.3	63724935
12	AC084357.1	63760612
12	RXYLT1	63779909
12	RXYLT1	63779842
12	RXYLT1	63779866
12	RXYLT1	63780117
12	RXYLT1	63780126
12	RXYLT1	63784970
12	RXYLT1	63803705
12	RXYLT1	63804951
12	RXYLT1-AS1	63808854
12	RXYLT1-AS1	63822156
12	PABPC1P4	63822021
12	SRGAP1	63844700
12	SRGAP1	63844803
12	SRGAP1	63982525
12	SRGAP1	64042794
12	SRGAP1	64111811
12	SRGAP1	64127637
12	SRGAP1	63844761
12	RPL36AP41	63872044
12	AC079866.2	63878787
12	AC079866.1	63888598
12	AC020611.1	64032412
12	AC020611.2	64097618
12	AC025576.3	64130539
12	AC025576.2	64120489
12	AC025576.1	64147857
12	C12orf66	64222265
12	C12orf66	64222296
12	C12orf66	64222263
12	C12orf66	64222272
12	RNU6-1009P	64204793
12	AC012158.1	64222337
12	AC012158.1	64352317
12	AC012158.1	64390742
12	AC012158.1	64396533
12	RNU5A-7P	64228675
12	C12orf56	64390691
12	C12orf56	64390758
12	C12orf56	64270573
12	C12orf56	64293383
12	C12orf56	64286077
12	C12orf56	64390526
12	OOEPP2	64266413
12	ATP6V1E1P3	64338797
12	AC135279.1	64355865
12	XPOT	64404392
12	XPOT	64405046
12	XPOT	64409657
12	XPOT	64423180
12	XPOT	64424704
12	XPOT	64425619
12	AC135279.2	64443330
12	AC135279.3	64452901
12	TBK1	64452090
12	TBK1	64452092
12	TBK1	64452094
12	TBK1	64452101
12	TBK1	64452112
12	TBK1	64452114
12	TBK1	64452116
12	TBK1	64452117
12	TBK1	64452120
12	TBK1	64452123
12	TBK1	64452129
12	TBK1	64452131
12	TBK1	64452138
12	TBK1	64452140
12	TBK1	64452142
12	TBK1	64452157
12	TBK1	64452190
12	TBK1	64452340
12	TBK1	64452451
12	TBK1	64452475
12	TBK1	64455840
12	TBK1	64460118
12	TBK1	64460189
12	TBK1	64460226
12	TBK1	64463066
12	TBK1	64464334
12	TBK1	64464355
12	TBK1	64466901
12	TBK1	64473925
12	TBK1	64474230
12	TBK1	64480012
12	TBK1	64481842
12	TBK1	64484303
12	TBK1	64484407
12	TBK1	64485455
12	TBK1	64485823
12	TBK1	64485926
12	TBK1	64487965
12	TBK1	64488487
12	TBK1	64490041
12	TBK1	64490627
12	TBK1	64494929
12	TBK1	64495056
12	TBK1	64495483
12	TBK1	64495699
12	TBK1	64497968
12	TBK1	64500830
12	AC136977.1	64497968
12	RASSF3	64507001
12	RASSF3	64533268
12	RASSF3	64610495
12	RASSF3	64610513
12	RASSF3	64610522
12	AC078962.2	64533638
12	SNORD83	64575665
12	AC078962.4	64609459
12	MIR548Z	64622605
12	MIR548C	64622509
12	AC078962.1	64628344
12	AC078962.3	64655019
12	AC025262.2	64696550
12	AC025262.1	64709458
12	GNS	64752871
12	GNS	64759406
12	GNS	64759431
12	GNS	64746238
12	GNS	64729154
12	GNS	64744890
12	GNS	64729218
12	GNS	64752971
12	TBC1D30	64759484
12	TBC1D30	64759521
12	TBC1D30	64780516
12	TBC1D30	64781193
12	TBC1D30	64786011
12	TBC1D30	64824647
12	TBC1D30	64824667
12	TBC1D30	64824670
12	AC078815.1	64759496
12	AC025262.3	64825955
12	RPL7P39	64868699
12	LINC02389	64883394
12	LINC02389	64883703
12	LINC02389	64883725
12	LINC02389	64883740
12	LINC02389	64883744
12	LINC02389	64883767
12	LINC02389	64883772
12	LINC02389	64883774
12	LINC02389	64883806
12	LINC02389	64985804
12	LINC02389	64986848
12	LINC02231	64982524
12	RNU6ATAC42P	64939023
12	AC135895.1	65017468
12	WIF1	65121305
12	WIF1	65066659
12	WIF1	65120686
12	RNU6-166P	65095749
12	APOOP3	65134688
12	LEMD3	65169583
12	LEMD3	65240566
12	LEMD3	65243449
12	LEMD3	65245300
12	LEMD3	65245550
12	AC026124.2	65171262
12	MSRB3	65278643
12	MSRB3	65278683
12	MSRB3	65278669
12	MSRB3	65278704
12	MSRB3	65278732
12	MSRB3	65278742
12	MSRB3	65278744
12	MSRB3	65278926
12	MSRB3	65278987
12	MSRB3	65279092
12	MSRB3	65279485
12	MSRB3	65305105
12	MSRB3	65326875
12	MSRB3	65328536
12	MSRB3	65344134
12	AC026124.1	65281657
12	KRT18P60	65420027
12	AC025419.1	65642198
12	AC025419.1	65642157
12	AC025419.1	65558689
12	AC025419.1	65642362
12	AC025419.1	65538699
12	AC025419.1	65557311
12	AC025419.1	65642142
12	AC025419.1	65642160
12	AC025419.1	65642372
12	AC025419.1	65613229
12	AC090023.1	65556925
12	LINC02454	65602869
12	LINC02454	65602878
12	LINC02454	65602838
12	LINC02454	65589111
12	AC090023.2	65644334
12	AC090023.2	65644397
12	AC090023.2	65622273
12	PCNPP3	65646462
12	RPSAP52	65826974
12	RPSAP52	65758998
12	RPSAP52	65826997
12	HMGA2	65824460
12	HMGA2	65824483
12	HMGA2	65824811
12	HMGA2	65824898
12	HMGA2	65825123
12	HMGA2	65828001
12	AC107308.1	65830750
12	HMGA2-AS1	65882167
12	HMGA2-AS1	65882041
12	HMGA2-AS1	65881578
12	AC090673.1	65948479
12	MIR6074	66023726
12	LINC02425	66031066
12	RPL21P18	66037235
12	RNA5SP362	66066221
12	LLPH	66130750
12	LLPH	66130702
12	AC078927.1	66169985
12	LLPH-DT	66130751
12	TMBIM4	66169996
12	TMBIM4	66169511
12	TMBIM4	66138937
12	TMBIM4	66169963
12	TMBIM4	66169998
12	TMBIM4	66170027
12	TMBIM4	66169962
12	TMBIM4	66169980
12	TMBIM4	66169999
12	TMBIM4	66170004
12	TMBIM4	66169969
12	TMBIM4	66170072
12	TMBIM4	66169989
12	TMBIM4	66170012
12	IRAK3	66189195
12	IRAK3	66189214
12	IRAK3	66189257
12	RBMS1P1	66235234
12	MIR6502	66251082
12	AC078889.1	66257434
12	PDCL3P7	66276651
12	RN7SKP166	66292683
12	HELB	66302493
12	HELB	66302579
12	HELB	66302580
12	HELB	66321402
12	HELB	66322740
12	GRIP1	66678973
12	GRIP1	66679076
12	GRIP1	66517922
12	GRIP1	66539108
12	GRIP1	66679145
12	GRIP1	66372341
12	GRIP1	66804114
12	GRIP1	66571058
12	GRIP1	66392532
12	GRIP1	66407431
12	GRIP1	66517939
12	GRIP1	66465422
12	GRIP1	66678934
12	GRIP1	66647349
12	GRIP1	66803980
12	GRIP1	66804186
12	GRIP1	67069162
12	OSBPL9P5	66563524
12	OSBPL9P4	66569194
12	AC073530.1	67096410
12	AC073530.1	67096406
12	AC073530.1	67096395
12	AC073530.1	67095554
12	AC073530.1	67096361
12	AC073530.2	67065278
12	RAB11AP2	67132205
12	GGTA2P	67266966
12	CAND1	67269358
12	CAND1	67269390
12	CAND1	67269718
12	CAND1	67269726
12	CAND1	67269901
12	CAND1	67294955
12	CAND1	67295020
12	CAND1	67298972
12	AC078983.1	67329014
12	MRPL40P1	67351436
12	NTAN1P3	67424986
12	LINC02420	67442559
12	LINC02408	67443105
12	LINC02408	67519829
12	LINC02408	67520082
12	LINC02442	67589987
12	LINC02442	67587306
12	DYRK2	67648338
12	DYRK2	67648745
12	DYRK2	67648778
12	DYRK2	67649121
12	DYRK2	67649682
12	DYRK2	67651469
12	AC078777.1	67670919
12	LINC02421	67729475
12	AC022513.1	67753701
12	LINC01479	67929235
12	LINC01479	67929263
12	AC005294.1	67978387
12	IFNG-AS1	67989445
12	IFNG-AS1	67989456
12	IFNG-AS1	67989529
12	IFNG-AS1	67989555
12	RPL39P28	68001548
12	HNRNPA1P70	68035767
12	AC007458.1	68143318
12	IFNG	68159740
12	IL26	68225810
12	IL22	68253604
12	IL22	68253502
12	MDM1	68295323
12	MDM1	68332286
12	MDM1	68332332
12	MDM1	68302872
12	MDM1	68316396
12	MDM1	68316408
12	MDM1	68323212
12	MDM1	68323398
12	MDM1	68326110
12	MDM1	68332036
12	MDM1	68332324
12	MDM1	68332381
12	MDM1	68332257
12	MDM1	68332255
12	LINC02384	68335781
12	LINC02384	68403800
12	LINC02384	68442216
12	LINC02384	68383605
12	LINC02384	68451507
12	LINC02384	68451385
12	LINC02384	68432654
12	LINC02384	68451663
12	LINC02384	68348544
12	AC022511.1	68344664
12	AC008033.3	68427737
12	AC008033.1	68473741
12	AC008033.2	68487687
12	RPSAP12	68553882
12	Metazoa_SRP	68576136
12	RAP1B	68610899
12	RAP1B	68610855
12	RAP1B	68610858
12	RAP1B	68610908
12	RAP1B	68610913
12	RAP1B	68610918
12	RAP1B	68610919
12	RAP1B	68610925
12	RAP1B	68610929
12	RAP1B	68610933
12	RAP1B	68610938
12	RAP1B	68610939
12	RAP1B	68610961
12	RAP1B	68611025
12	RAP1B	68650244
12	RAP1B	68651682
12	RPL10P12	68627187
12	SNORA70G	68627375
12	ATP5PDP4	68642993
12	AC090061.1	68686859
12	AC090061.1	68687755
12	AC090061.1	68686837
12	RPL7P42	68684595
12	NUP107	68686978
12	NUP107	68686971
12	NUP107	68686992
12	NUP107	68687000
12	NUP107	68687006
12	NUP107	68687455
12	NUP107	68687462
12	NUP107	68690468
12	NUP107	68690671
12	NUP107	68709223
12	NUP107	68721136
12	NUP107	68732573
12	NUP107	68686951
12	KRT8P39	68705634
12	SLC35E3	68746125
12	SLC35E3	68746135
12	SLC35E3	68746176
12	SLC35E3	68752089
12	SLC35E3	68752151
12	SLC35E3	68792412
12	AC025423.3	68805479
12	MDM2	68808177
12	MDM2	68808273
12	MDM2	68808282
12	MDM2	68808383
12	MDM2	68808464
12	MDM2	68809002
12	MDM2	68809017
12	MDM2	68809024
12	MDM2	68809211
12	MDM2	68809212
12	MDM2	68809226
12	MDM2	68813602
12	MDM2	68824203
12	MDM2	68842441
12	MDM2	68843066
12	MDM2	68843689
12	MDM2	68808191
12	AC025423.1	68828118
12	AC025423.4	68843237
12	AC025423.2	68841946
12	CPM	68856544
12	CPM	68870238
12	CPM	68933171
12	CPM	68963269
12	CPM	68870382
12	CPM	68933202
12	CPM	68933199
12	CPM	68933163
12	CPM	68971570
12	CPM	68932884
12	RNU7-4P	68911921
12	AC025423.5	68913804
12	PRELID2P1	68957677
12	AC127894.1	69212108
12	AC127894.1	69212123
12	CPSF6	69239569
12	CPSF6	69239572
12	CPSF6	69239600
12	CPSF6	69239616
12	CPSF6	69239620
12	CPSF6	69239642
12	CPSF6	69251175
12	MIR1279	69273218
12	C1GALT1P1	69284397
12	AC020656.2	69331882
12	LYZ	69348381
12	LYZ	69348384
12	LYZ	69348386
12	AC020656.1	69354225
12	YEATS4	69359743
12	YEATS4	69359710
12	YEATS4	69359720
12	YEATS4	69359756
12	YEATS4	69359779
12	RN7SL804P	69400903
12	RPS26P45	69422656
12	LINC02373	69449470
12	FRS2	69470349
12	FRS2	69470388
12	FRS2	69470378
12	FRS2	69470383
12	FRS2	69470406
12	FRS2	69470408
12	FRS2	69470420
12	FRS2	69470434
12	FRS2	69562148
12	FRS2	69557789
12	MIR3913-1	69584823
12	MIR3913-2	69584723
12	CCT2	69585459
12	CCT2	69585426
12	CCT2	69585460
12	CCT2	69585472
12	CCT2	69585666
12	CCT2	69589162
12	CCT2	69589579
12	CCT2	69592537
12	CCT2	69599714
12	LRRC10	69610907
12	BEST3	69699364
12	BEST3	69699361
12	BEST3	69689276
12	BEST3	69699303
12	BEST3	69699285
12	BEST3	69699351
12	BEST3	69694072
12	BEST3	69699335
12	BEST3	69699476
12	BEST3	69689211
12	BEST3	69699395
12	BEST3	69699344
12	AC025263.3	69661429
12	AC025263.1	69738574
12	AC025263.1	69738550
12	AC025263.1	69738562
12	RAB3IP	69738860
12	RAB3IP	69738862
12	RAB3IP	69739109
12	RAB3IP	69739390
12	RAB3IP	69739400
12	RAB3IP	69739408
12	RAB3IP	69755382
12	RAB3IP	69756486
12	RAB3IP	69756523
12	RAB3IP	69778950
12	RAB3IP	69778967
12	RAB3IP	69795262
12	RAB3IP	69796573
12	RAB3IP	69812045
12	RAB3IP	69812711
12	AC025263.2	69801669
12	MYRFL	69825227
12	MYRFL	69825316
12	MYRFL	69926575
12	MYRFL	69932536
12	MYRFL	69935956
12	PRANCR	70243366
12	PRANCR	70243337
12	PRANCR	70242844
12	PRANCR	70243376
12	PRANCR	70243349
12	PRANCR	70243379
12	PRANCR	70243360
12	PRANCR	70243358
12	AC078922.1	69947081
12	LINC02821	70180338
12	AC092881.2	70239114
12	CNOT2	70243002
12	CNOT2	70243030
12	CNOT2	70243410
12	CNOT2	70243412
12	CNOT2	70243421
12	CNOT2	70243424
12	CNOT2	70243425
12	CNOT2	70243433
12	CNOT2	70243436
12	CNOT2	70243438
12	CNOT2	70243442
12	CNOT2	70243443
12	CNOT2	70243445
12	CNOT2	70243448
12	CNOT2	70243449
12	CNOT2	70243714
12	CNOT2	70243748
12	CNOT2	70243751
12	CNOT2	70278132
12	CNOT2	70310963
12	CNOT2	70319024
12	CNOT2	70327507
12	CNOT2	70332398
12	CNOT2	70334435
12	CNOT2	70335439
12	CNOT2	70337483
12	CNOT2	70338436
12	CNOT2	70338474
12	CNOT2	70338766
12	CNOT2	70341990
12	CNOT2	70342108
12	CNOT2	70342110
12	CNOT2	70342269
12	CNOT2	70343947
12	CNOT2	70347594
12	AC092881.1	70324274
12	KCNMB4	70366290
12	KCNMB4	70400210
12	RNU4-65P	70443923
12	AC025569.1	70468080
12	AC025569.1	70468084
12	AC025569.1	70468085
12	AC025569.1	70468110
12	AC025569.1	70468123
12	AC025569.1	70468126
12	AC025569.1	70468195
12	AC025569.1	70520191
12	AC025569.1	70520206
12	PTPRB	70637429
12	PTPRB	70637421
12	PTPRB	70609843
12	PTPRB	70609844
12	PTPRB	70540059
12	PTPRB	70637420
12	PTPRB	70637411
12	PTPRB	70637414
12	PTPRB	70637440
12	PTPRB	70609788
12	AC083809.1	70570969
12	PTPRR	70754661
12	PTPRR	70664677
12	PTPRR	70754591
12	PTPRR	70664372
12	PTPRR	70920738
12	PTPRR	70788982
12	PTPRR	70754716
12	PTPRR	70684896
12	PTPRR	70754759
12	PTPRR	70754735
12	FAHD2P1	70671918
12	Y_RNA	70906917
12	AC123905.1	71032083
12	AC025575.1	71104526
12	AC025575.2	71118247
12	TSPAN8	71441898
12	TSPAN8	71157999
12	TSPAN8	71157899
12	TSPAN8	71139275
12	TSPAN8	71157973
12	TSPAN8	71315756
12	LGR5	71439798
12	LGR5	71439984
12	LGR5	71440033
12	LGR5	71440035
12	LGR5	71567262
12	LGR5	71571264
12	AC090116.1	71448405
12	AC078860.3	71583852
12	AC078860.2	71594404
12	ZFC3H1	71663848
12	ZFC3H1	71663819
12	ZFC3H1	71611254
12	ZFC3H1	71611286
12	ZFC3H1	71613748
12	ZFC3H1	71615148
12	ZFC3H1	71619965
12	ZFC3H1	71633091
12	ZFC3H1	71667725
12	ZFC3H1	71663824
12	ZFC3H1	71663858
12	ZFC3H1	71663360
12	AC078860.1	71639355
12	THAP2	71664301
12	THAP2	71664481
12	THAP2	71665627
12	THAP2	71667783
12	AC073612.1	71674204
12	TMEM19	71686082
12	TMEM19	71686114
12	TMEM19	71686496
12	TMEM19	71689624
12	TMEM19	71697366
12	TMEM19	71697452
12	AC011601.1	71710374
12	RAB21	71754863
12	RAB21	71770536
12	RAB21	71770610
12	RAB21	71782414
12	AC089984.1	71799627
12	AC089984.2	71835396
12	TBC1D15	71839707
12	TBC1D15	71839718
12	TBC1D15	71839759
12	TBC1D15	71839763
12	TBC1D15	71839778
12	TBC1D15	71868802
12	TBC1D15	71896388
12	TBC1D15	71897217
12	TBC1D15	71897847
12	TBC1D15	71913360
12	MRS2P2	71850428
12	TPH2	71938845
12	TPH2	71938977
12	TPH2	72031272
12	TPH2	72031292
12	TPH2	72031299
12	TPH2	72031314
12	AC090109.1	72057377
12	TRHDE	72087266
12	TRHDE	72272370
12	TRHDE	72273483
12	TRHDE	72274509
12	TRHDE	72560539
12	TRHDE	72562852
12	TRHDE	72568630
12	TRHDE-AS1	72258240
12	TRHDE-AS1	72273097
12	TRHDE-AS1	72272501
12	TRHDE-AS1	72274907
12	TRHDE-AS1	72273507
12	TRHDE-AS1	72272956
12	TRHDE-AS1	72273844
12	TRHDE-AS1	72272357
12	TRHDE-AS1	72272954
12	TRHDE-AS1	72272554
12	TRHDE-AS1	72272580
12	TRHDE-AS1	72273482
12	TRHDE-AS1	72272921
12	TRHDE-AS1	72272236
12	TRHDE-AS1	72276954
12	TRHDE-AS1	72272158
12	TRHDE-AS1	72273093
12	TRHDE-AS1	72272122
12	TRHDE-AS1	72272162
12	TRHDE-AS1	72273501
12	TRHDE-AS1	72273884
12	H3P35	72432075
12	CHCHD3P2	72610678
12	AC133480.1	72728844
12	AC090503.2	73143856
12	AC090503.2	73129162
12	AC090503.2	73143858
12	AC090503.2	73143854
12	LINC02444	73159190
12	AC090503.1	73206835
12	AC087879.1	73648666
12	RNU6-1012P	73679296
12	LINC02445	73760689
12	LINC02445	73758657
12	U8	73764413
12	LINC02882	74292631
12	LINC02882	74292657
12	LINC02882	74402535
12	LINC02882	74292534
12	LINC02882	74292944
12	LINC02882	74402526
12	LINC02882	74402532
12	LINC02882	74402600
12	LINC02882	74377611
12	LINC02882	74402064
12	LINC02882	74292584
12	LINC02882	74292650
12	LINC02882	74292659
12	LINC02882	74402140
12	LINC02882	74402082
12	LINC02882	74342649
12	LINC02882	74341332
12	LINC02882	74342620
12	AC136188.1	73906940
12	LINC02394	74039024
12	LINC02394	74042161
12	AC090502.3	74170445
12	AC090502.2	74283669
12	AC090502.1	74274952
12	VENTXP3	74292324
12	ATXN7L3B	74537835
12	AC025257.1	74538633
12	AC123904.2	74656561
12	AC123904.1	74664141
12	AC123904.3	74728851
12	AC073525.1	75020969
12	AC073525.1	75025974
12	AC073525.1	75025987
12	KCNC2	75208004
12	KCNC2	75209839
12	KCNC2	75209824
12	KCNC2	75209731
12	KCNC2	75209459
12	KCNC2	75209435
12	KCNC2	75050927
12	KCNC2	75140196
12	KCNC2	75209748
12	CAPS2-AS1	75234740
12	CAPS2-AS1	75235040
12	CAPS2-AS1	75295056
12	CCNG2P1	75258634
12	CAPS2	75318173
12	CAPS2	75330025
12	CAPS2	75330056
12	CAPS2	75326461
12	CAPS2	75390922
12	CAPS2	75390921
12	CAPS2	75390901
12	CAPS2	75390908
12	CAPS2	75390910
12	CAPS2	75390928
12	AC092552.1	75305452
12	AC121761.2	75334486
12	GLIPR1L1	75334670
12	GLIPR1L1	75334683
12	GLIPR1L1	75366833
12	GLIPR1L1	75366937
12	GLIPR1L2	75391089
12	GLIPR1L2	75391101
12	GLIPR1L2	75391109
12	GLIPR1L2	75391117
12	GLIPR1	75480755
12	GLIPR1	75480753
12	GLIPR1	75480881
12	GLIPR1	75481204
12	AC121761.1	75489820
12	KRR1	75511609
12	KRR1	75511597
12	KRR1	75504282
12	KRR1	75511613
12	KRR1	75511636
12	AC078923.1	75984015
12	AC078923.1	75692358
12	AC022507.1	75600047
12	AC078820.2	75649195
12	RPL10P13	75689096
12	SNORA70	75689304
12	AC078820.1	75698816
12	AC011611.6	75926213
12	RN7SL734P	75958130
12	AC011611.2	75964440
12	AC011611.1	75964799
12	PHLDA1	76031604
12	PHLDA1	76031776
12	AC011611.3	76030494
12	AC011611.4	76032658
12	NAP1L1	76084685
12	NAP1L1	76068993
12	NAP1L1	76084666
12	NAP1L1	76067462
12	NAP1L1	76084729
12	NAP1L1	76049721
12	NAP1L1	76084731
12	NAP1L1	76084735
12	NAP1L1	76084612
12	NAP1L1	76057885
12	NAP1L1	76053158
12	NAP1L1	76084659
12	NAP1L1	76067394
12	NAP1L1	76084094
12	NAP1L1	76084684
12	NAP1L1	76067570
12	NAP1L1	76084683
12	AC011611.5	76057538
12	AC233290.2	76115711
12	AC233290.1	76137425
12	RNU6-1271P	76139567
12	LNCOG	76259836
12	LNCOG	76259883
12	RN7SKP172	76315751
12	BBS10	76348415
12	OSBPL8	76559535
12	OSBPL8	76559771
12	OSBPL8	76559809
12	OSBPL8	76371862
12	OSBPL8	76559748
12	OSBPL8	76423266
12	OSBPL8	76373489
12	OSBPL8	76389984
12	OSBPL8	76394737
12	OSBPL8	76486108
12	OSBPL8	76559808
12	OSBPL8	76559712
12	OSBPL8	76559805
12	OSBPL8	76559793
12	OSBPL8	76559569
12	OSBPL8	76559504
12	OSBPL8	76559528
12	AC107032.2	76562294
12	AC107032.3	76600644
12	RPL7AP9	76599671
12	YWHAQP7	76619386
12	AC107032.1	76660405
12	RPL7P43	76721534
12	AC093014.1	76757191
12	ZDHHC17	76764115
12	ZDHHC17	76764103
12	ZDHHC17	76764244
12	ZDHHC17	76764253
12	ZDHHC17	76764254
12	ZDHHC17	76764258
12	ZDHHC17	76764298
12	ZDHHC17	76764573
12	ZDHHC17	76797519
12	ZDHHC17	76840059
12	ZDHHC17	76840391
12	ZDHHC17	76843914
12	ZDHHC17	76844875
12	ZDHHC17	76846291
12	ZDHHC17	76848238
12	CSRP2	76879019
12	CSRP2	76864954
12	CSRP2	76878991
12	CSRP2	76879023
12	CSRP2	76878985
12	CSRP2	76878997
12	CSRP2	76878974
12	AC124784.1	76878193
12	AC025161.1	76984669
12	E2F7	77065569
12	E2F7	77065563
12	E2F7	77065567
12	E2F7	77050741
12	E2F7	77050746
12	E2F7	77065550
12	AC079030.1	77129178
12	LINC02464	77317234
12	NAV3	77324641
12	NAV3	77830905
12	NAV3	77831289
12	NAV3	77830894
12	NAV3	77940267
12	NAV3	77940319
12	NAV3	77966276
12	NAV3	78007178
12	NAV3	78036257
12	NAV3	78118044
12	NAV3	78122262
12	NAV3	78179420
12	NAV3	78180877
12	NAV3	78199076
12	NAV3	78199159
12	AC073591.1	77379770
12	AC138331.1	77775783
12	AC073571.1	78091737
12	PRXL2AP1	78131004
12	LINC02424	78359746
12	AC128707.1	78352519
12	AC128707.1	78396607
12	AC128707.1	78423131
12	AC128707.1	78396548
12	AC128707.1	78465055
12	AC128707.1	78396583
12	AC130415.1	78442952
12	AC079362.1	78540675
12	AC068993.1	78794114
12	AC068993.2	78804348
12	AC068993.2	78794132
12	AC068993.2	78804494
12	AC068993.2	78794169
12	SYT1	78863993
12	SYT1	78864774
12	SYT1	78864812
12	SYT1	78868710
12	SYT1	78868772
12	SYT1	78964035
12	SYT1	78977522
12	SYT1	78977785
12	SYT1	79045631
12	SYT1	79045705
12	SYT1	79046318
12	SYT1	79291799
12	AC090709.1	79045644
12	AC027288.3	79503396
12	AC027288.3	79455460
12	AC027288.3	79503362
12	MIR1252	79419257
12	AC027288.2	79500687
12	AC027288.1	79540203
12	AC027288.1	79542206
12	AC027288.1	79545530
12	NOP56P3	79558782
12	PAWR	79597982
12	PAWR	79690964
12	PAWR	79596534
12	PAWR	79632162
12	PAWR	79597089
12	PAWR	79690080
12	PAWR	79690057
12	PAWR	79690030
12	PAWR	79690061
12	PAWR	79690814
12	PAWR	79690581
12	AC073569.2	79690144
12	PPP1R12A	79935097
12	PPP1R12A	79935460
12	PPP1R12A	79797237
12	PPP1R12A	79788752
12	PPP1R12A	79797254
12	PPP1R12A	79782341
12	PPP1R12A	79786914
12	PPP1R12A	79796790
12	PPP1R12A	79913911
12	PPP1R12A	79934931
12	PPP1R12A	79790483
12	PPP1R12A	79780745
12	PPP1R12A	79798498
12	PPP1R12A	79817443
12	PPP1R12A	79935130
12	PPP1R12A	79805816
12	PPP1R12A	79821118
12	PPP1R12A	79817518
12	PPP1R12A	79809815
12	PPP1R12A	79934715
12	PPP1R12A	79832596
12	PPP1R12A	79872872
12	PPP1R12A	79935455
12	AC073569.3	79819465
12	AC073569.1	79823778
12	RNA5SP363	79878419
12	PPP1R12A-AS1	79934901
12	SNRPGP20	79989218
12	RPL7P38	80028893
12	RNU7-106P	80068757
12	OTOGL	80099537
12	OTOGL	80336512
12	OTOGL	80356354
12	OTOGL	80356482
12	OTOGL	80358289
12	OTOGL	80367701
12	AC078817.1	80103333
12	RN7SKP261	80343792
12	PTPRQ	80402178
12	PTPRQ	80405994
12	PTPRQ	80420753
12	PTPRQ	80420757
12	PTPRQ	80435083
12	PTPRQ	80444235
12	PTPRQ	80512642
12	PTPRQ	80542256
12	PTPRQ	80632222
12	PTPRQ	80634670
12	AKIRIN1P1	80561560
12	AC074031.1	80593701
12	MYF6	80707634
12	MYF5	80716912
12	LINC01490	80763154
12	LINC01490	80763157
12	LINC01490	80763195
12	LINC01490	80763190
12	LINC01490	80763151
12	LINC01490	80763193
12	LINC01490	80763155
12	LINC01490	80763203
12	LINC01490	80763210
12	LIN7A	80937934
12	LIN7A	80937780
12	LIN7A	80937704
12	LIN7A	80889348
12	MIR617	80832629
12	AC078886.1	80861508
12	MIR618	80935833
12	ACSS3	80936414
12	ACSS3	80937815
12	ACSS3	80937859
12	ACSS3	80944046
12	ACSS3	81078079
12	ACSS3	81078057
12	ACSS3	81134795
12	ACSS3	81151651
12	ACSS3	81174558
12	ACSS3	81174832
12	AC078955.1	81125845
12	AC078955.1	81125863
12	MIR4699	81158388
12	PPFIA2	81759350
12	PPFIA2	81758693
12	PPFIA2	81758670
12	PPFIA2	81598256
12	PPFIA2	81369414
12	PPFIA2	81369349
12	PPFIA2	81512362
12	PPFIA2	81598371
12	PPFIA2	81758653
12	PPFIA2	81598340
12	PPFIA2	81758647
12	PPFIA2	81325810
12	PPFIA2	81339214
12	PPFIA2	81299331
12	PPFIA2	81344768
12	PPFIA2	81350486
12	PPFIA2	81369423
12	PPFIA2	81369405
12	PPFIA2	81445578
12	PPFIA2	81512384
12	PPFIA2	81676847
12	PPFIA2	81759553
12	PPFIA2	81759313
12	PPFIA2	81512345
12	PPFIA2	81687560
12	PPFIA2	81759314
12	PPFIA2-AS1	81270675
12	PPFIA2-AS1	81270684
12	PPFIA2-AS1	81279185
12	PPFIA2-AS1	81279189
12	PPFIA2-AS1	81279192
12	PPFIA2-AS1	81279201
12	PPFIA2-AS1	81282684
12	PPFIA2-AS1	81282686
12	PPFIA2-AS1	81282689
12	PPFIA2-AS1	81270669
12	AC069228.1	81378042
12	AC069228.1	81417109
12	AC069228.1	81417261
12	AC069228.1	81417172
12	AC069228.1	81417105
12	AC069228.1	81417136
12	AC069228.1	81417143
12	AC069228.1	81417210
12	AC079363.1	81546450
12	AC091515.1	81868368
12	LINC02426	81953719
12	LINC02426	81953760
12	AC011602.1	81998632
12	CCDC59	82358396
12	CCDC59	82358387
12	CCDC59	82356121
12	CCDC59	82358786
12	CCDC59	82358805
12	CCDC59	82358409
12	CCDC59	82358292
12	METTL25	82358529
12	METTL25	82358528
12	METTL25	82358540
12	METTL25	82358894
12	METTL25	82374027
12	METTL25	82399359
12	METTL25	82438515
12	METTL25	82474499
12	METTL25	82476299
12	AC089998.3	82468456
12	AC089998.4	82497560
12	AC089998.2	82506188
12	AC089998.1	82512677
12	AC091214.1	82686632
12	TMTC2	82686880
12	TMTC2	82686906
12	TMTC2	82687001
12	TMTC2	82687481
